id,title,ingredients,directions,link,source,NER,occasion,flavour_profile
3148,Brown Butter and Apple Cookies,"[""14 tablespoons butter, separated (1 3/4 sticks)"", ""12 cup granulated sugar"", ""34 cup brown sugar, lightly packed"", ""2 cups flour"", ""12 teaspoon baking soda"", ""1 teaspoon kosher salt"", ""2 teaspoons cinnamon"", ""14 teaspoon ginger"", ""14 teaspoon nutmeg, fresh grated if possible"", ""2 teaspoons vanilla (or 1 tsp. vanilla and 1 tsp. apple cider, gives a lovely flavor to the dough if you have it around!)"", ""1 egg"", ""1 egg yolk"", ""12 cup pecans (optional) or 12 cup walnuts, chopped and toasted (optional)"", ""2 tablespoons butter (1/4 stick)"", ""3 small apples, peeled and diced into 1/4-inch pieces (about 1 1/2 c.)"", ""1 tablespoon brown sugar"", ""1 teaspoon cinnamon"", ""1 pinch kosher salt""]","[""Preheat oven to 375 degrees F."", ""Prepare apples first."", ""In a 10\"" skillet, melt 2 tablespoons butter over medium heat."", ""Allow to cook until lightly browned and golden in color; will begin to smell nutty."", ""Add apples and cook until browned in butter, about 2 minutes."", ""Add brown sugar, cinnamon, and salt and cook for 2-3 minutes longer."", ""Spoon into small bowl and set aside."", ""Wipe out skillet with paper towel."", ""Return to stove over medium heat."", ""Add 10 tablespoons of butter to pan, cook until lightly browned just as you did for the apple preparation."", ""Remove from heat and pour into heatproof bowl."", ""Add remaining 4 tablespoons of butter to browned butter and whisk to incorporate and fully melt all butter."", ""In a separate bowl, whisk flour, baking soda, salt, cinnamon, ginger and nutmeg together."", ""Set aside."", ""To melted butter, add both sugars and vanilla (or vanilla and cider, if you're using)."", ""Whisk together until fully incorporated."", ""Add egg and egg yolk and whisk until mixture is smooth and lightened in color, about 30 seconds."", ""Let stand for 3 minutes."", ""Whisk for another 30 seconds."", ""Repeat twice more."", ""Add flour mixture on top of butter mixture, then add apples on top of flour (this will allow them to be lightly coated in the flour so they disperse throughout the cookies more easily and with less clumping)."", ""Stir together until just incorporated and you see no more pockets of the flour mixture."", ""Allow cookie batter to chill in refrigerator for 10 minutes."", ""Meanwhile, line a baking sheet with a silicone baking mat or parchment paper."", ""Once dough is chilled, use a cookie scoop (or about 1 tablespoons of dough) to drop dough onto baking sheet, spaced about 2 inches apart."", ""Bake cookies for about 8 minutes or until lightly browned on edges."", ""Return dough to refrigerator while each batch bakes to keep dough chilled."", ""Let cookies set on pan for about 2 minutes, then using a spatula, transfer to a wire cooling rack.""]",www.food.com/recipe/brown-butter-and-apple-cookies-507658,Recipes1M,"[""butter"", ""sugar"", ""brown sugar"", ""flour"", ""baking soda"", ""kosher salt"", ""cinnamon"", ""ginger"", ""nutmeg"", ""vanilla"", ""egg"", ""egg yolk"", ""pecans"", ""butter"", ""apples"", ""brown sugar"", ""cinnamon"", ""kosher salt""]",Everyday,Vanilla/Cream
3149,Sequilhos De Coco(Coconut And Cornstarch Cookies),"[""4 cups cornstarch"", ""2 ounces freshly grated coconut"", ""1 3/4 cups sugar"", ""1 egg"", ""1 pinch salt"", ""1 1/2 cups margarine""]","[""Preheat oven to 375\u00b0 F."", ""Sift together cornstarch and sugar."", ""Add coconut, salt, egg and margarine."", ""Mix with your fingertips to form a dough ball."", ""Roll dough into 2-inch cylinder."", ""Cut into 1 inch slices to form cookies."", ""Place cookies on greased cookie sheet."", ""Use the tines of a fork to make grooves on the top of the cookies."", ""Bake for 15 minutes."", ""Let cool completely and keep in a tightly closed tin.""]",www.food.com/recipe/sequilhos-de-coco-coconut-and-cornstarch-cookies-13939,Gathered,"[""cornstarch"", ""coconut"", ""sugar"", ""egg"", ""salt"", ""margarine""]",Everyday,Nutty
3153,Not-So Plain Cake,"[""1 c. shortening"", ""4 eggs"", ""2 c. sugar"", ""3 c. sifted all-purpose flour"", ""2 tsp. Watkins baking powder"", ""1/2 tsp. salt"", ""1 tsp. Watkins almond extract"", ""1 tsp. Watkins white vanilla flavor""]","[""Cream together shortening, eggs and sugar in large mixing bowl with electric mixer on medium speed."", ""In separate bowl, sift together flour, baking powder and salt."", ""Using electric mixer on low speed, gradually mix flour mixture into other mixture."", ""Add almond extract and white vanilla flavor."", ""Mix until smooth."", ""Bake in 3 prepared layer cake pans for 20 to 25 minutes or in 9 x 13-inch prepared pan for 30 to 40 minutes."", ""Frost as desired or serve with fresh fruit."", ""Any Watkins extracts or flavorings can be substituted for the almond extract or white vanilla flavoring. Makes 12 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=500119,Gathered,"[""shortening"", ""eggs"", ""sugar"", ""flour"", ""baking powder"", ""salt"", ""almond"", ""white vanilla flavor""]",Everyday,Vanilla/Cream
3154,Homemade Vanilla Ice Cream,"[""3 eggs"", ""1 1/2 c. sugar"", ""1 can condensed milk"", ""2 large cans evaporated milk"", ""2 tsp. vanilla"", ""1 1/2 qt. whole milk""]","[""Beat eggs well, then apply the rest and put it in an electric or hand ice cream maker.""]",www.cookbooks.com/Recipe-Details.aspx?id=728558,Gathered,"[""eggs"", ""sugar"", ""condensed milk"", ""milk"", ""vanilla"", ""milk""]",Everyday,Vanilla/Cream
3160,Sunburst Pie,"[""2 qt. OREO Base Cake"", ""2/3 cup sugar"", ""2 cups butter, melted"", ""1-3/4 qt. JELL-O Orange Gelatin"", ""2-1/2 qt. Hot water"", ""1 gal. prepared DREAM WHIP Whipped Topping""]","[""Mix base cake, sugar and butter until well blended."", ""Press 1-3/4 cups of the crumb mixture firmly onto bottom and up side of each of 5 (9-inch) pie pans."", ""Refrigerate until firm."", ""Meanwhile, dissolve gelatin in hot water."", ""Refrigerate 15 to 20 minutes or until slightly thickened."", ""Fold in whipped topping."", ""(Do not over mix.)"", ""Spread 2-1/2 cups of the gelatin mixture into each crust."", ""Refrigerate 3 hours or until firm."", ""Cut each pie into 8 wedges to serve.""]",www.kraftrecipes.com/recipes/sunburst-pie-97410.aspx,Recipes1M,"[""OREO Base Cake"", ""sugar"", ""butter"", ""JELL-O"", ""water"", ""Topping""]",Everyday,Other
3163,Banana Spice Cake,"[""1 cup sugar"", ""3/4 cup Land O Lakes Butter, melted"", ""1/4 cup orange juice"", ""2 Land O Lakes All-Natural Eggs"", ""2 teaspoons freshly grated orange zest"", ""2 teaspoons vanilla"", ""2 cups all-purpose flour"", ""1 1/2 teaspoons baking soda"", ""1 teaspoon ground cinnamon"", ""1/2 teaspoon salt"", ""1/2 teaspoon ground nutmeg"", ""1/4 teaspoon ground cloves"", ""3/4 cup currants or raisins"", ""3/4 cup chopped pecans"", ""3 medium bananas, mashed"", ""Vanilla ice cream, if desired"", ""Caramel sauce, if desired""]","[""Heat oven to 325F."", ""Grease and flour 9-inch springform pan; set aside."", ""Combine sugar, butter, orange juice, eggs, orange zest and vanilla in large bowl."", ""Beat at medium speed, scraping bowl often, until creamy."", ""Reduce speed to low; add flour, baking soda, cinnamon, salt, nutmeg and cloves."", ""Beat until well mixed."", ""Stir in currants, pecans and bananas ."", ""Spoon into prepared pan."", ""Bake for 80 to 90 minutes or until toothpick inserted in center comes out clean."", ""Cool 10 minutes; remove sides of pan."", ""Cool completely."", ""(Cake may dip slightly in center upon cooling.)"", ""Top each serving of cake with ice cream and drizzle with caramel sauce, if desired.""]",www.landolakes.com/recipe/2962/banana-spice-cake,Recipes1M,"[""sugar"", ""Butter"", ""orange juice"", ""Eggs"", ""orange zest"", ""vanilla"", ""flour"", ""baking soda"", ""ground cinnamon"", ""salt"", ""ground nutmeg"", ""ground cloves"", ""currants"", ""pecans"", ""bananas"", ""Vanilla ice cream"", ""Caramel sauce""]",Everyday,Vanilla/Cream
3165,Mint Dip With Brownies,"[""1 package fudge brownie mix (8-inch square pan size)"", ""3/4 cup sour cream"", ""2 tablespoons brown sugar"", ""2 tablespoons green creme de menthe""]","[""Prepare and bake brownies according to package directions. Cool on a wire rack. Meanwhile, in a small bowl, combine the sour cream, brown sugar and creme de menthe; cover and refrigerate until serving."", ""Cut brownies into 1-in. diamonds. Serve with dip.""]",www.tasteofhome.com/recipes/mint-dip-with-brownies/,Gathered,"[""brownie mix"", ""sour cream"", ""brown sugar"", ""green creme""]",Everyday,Chocolate
3168,Plum Cake,"[""1 c. oil"", ""2 c. sugar"", ""2 jars junior plum baby food"", ""1 tsp. vanilla"", ""3 eggs, added one at a time"", ""2 c. self-rising flour"", ""1 tsp. cloves"", ""1 c. pecans"", ""1 c. powdered sugar"", ""1 lemon (juice only)""]","[""Preheat oven to 350\u00b0."", ""Start mixture; add oil, sugar, plum baby food, vanilla and eggs, one at a time."", ""Combine flour and spices and add to first mixture."", ""Add nuts."", ""Pour into greased and floured tube pan."", ""Bake for 1 hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=639520,Gathered,"[""oil"", ""sugar"", ""jars junior plum"", ""vanilla"", ""eggs"", ""flour"", ""cloves"", ""pecans"", ""powdered sugar"", ""lemon""]",Everyday,Vanilla/Cream
3173,Stuffing Pie,"[""1 tablespoon melted butter"", ""2-3 cups of leftover stuffing"", ""2 cups of leftover sweet potatoes, mashed"", ""2 cups of diced leftover turkey"", ""2 cups of diced leftover vegetables (broccoli, green beans, brussels sprouts, for example)"", ""3 cups of leftover mashed potatoes"", ""Lots of leftover gravy""]","[""Brush the inside of a pie plate with melted butter. Preheat an oven to 350 degrees."", ""I use a 10-inch glass pie plate for this, so I err on the side of 3 cups of stuffing. Use your hands to press it all across the bottom and up the sides of the pie plate."", ""The final creation will heat much faster in the oven if you reheat both kinds of potatoes at least halfway in a microwave. You know how mashed potatoes can get stiff once they've cooled? Warm them in the microwave, then stir some cream, half and half, or milk into them. Spoon the mashed sweet potatoes into the pie plate (when I make mine, I season them with butter and fresh thyme) and spread them into an even layer. Top them with layers of diced turkey and diced vegetables. Being hidden in the center of the pie will help keep the vegetables and turkey from overcooking. Finish with a layer of mashed white potatoes."", ""Bake the pie until the potatoes on top are well browned and everything is heated through. This can take an hour. When it is done, a thermometer should give you a reading of 165 degrees."", ""While the pie is baking, re-warm some gravy. When the pie is done, remove it from the oven and let it sit for 10 minutes. It is difficult to serve in neat wedges, so use a large spoon to serve it. Pass the gravy boat and let your family add their own. This would also make a fantastic breakfast served with a poached egg on top. I hope you'll enjoy a new approach to leftovers and to the idea of pie.""]",food52.com/recipes/24848-stuffing-pie,Gathered,"[""butter"", ""stuffing"", ""sweet potatoes"", ""leftover turkey"", ""leftover vegetables"", ""potatoes"", ""leftover gravy""]",Everyday,Other
3178,Upshaw Pound Cake,"[""1 lb. butter"", ""1 lb. powdered sugar"", ""8 eggs"", ""1 small can pineapple juice"", ""1 lb. Swans Down cake flour""]","[""Cream sugar and butter. Fill empty sugar box with flour to measure 1 pound."", ""Sift flour 3 times."", ""Add eggs, one at a time, alternately with flour, adding a little pineapple juice to mix. Continue until eggs, flour and juice are used."", ""Mix thoroughly with electric beater."", ""Bake in tube pan, greased and floured, for 1 hour at 325\u00b0 until done.""]",www.cookbooks.com/Recipe-Details.aspx?id=492113,Gathered,"[""butter"", ""powdered sugar"", ""eggs"", ""pineapple juice"", ""Swans""]",Everyday,Tropical
3182,Iced Coffee Cake  Muffins,"[""Cinnamon Pecan Streusel"", ""1 cup Dark brown sugar"", ""1 cup All-purpose flour"", ""1/2 teaspoon Table salt"", ""1/2 cup Unsalted butter"", ""1/3 cup Pecans (optional)"", ""Cake Batter and Glaze"", ""1/2 cup Unsalted butter"", ""1 3/4 cups All-purpose flour"", ""2 teaspoons Baking powder"", ""1 teaspoon Baking Soda"", ""1 cup Sour cream"", ""1 cup Granulated sugar"", ""2 Large eggs"", ""3 tablespoons Milk"", ""1- 1 1/2 cups Confectioner's sugar""]","[""In a medium bowl stir together brown sugar, flour, salt, and pecans (if desired)"", ""With a pastry blender or your finger tips (or two small knives) knead the butter in until the mixture resembles coarse crumbs."", ""Refrigerate for at least 30 minutes before using"", ""Preheat oven to 350 degrees F."", ""Grease the muffin tins with butter (or line with papers if desired)"", ""Whisk together four, baking soda, salt, and baking powder in a medium bowl and set aside"", ""In a separate bowl, cream the butter and sugar with an electric mixer. Stir in vanilla by hand."", ""Slowly add flour mixture in two parts adding the sour cream between the first and second addition of the flour mixture and stir until just combined. Be careful not to over mix"", ""Gently fold in half of the chilled streusel mixture to evenly distribute it."", ""Divide the batter evenly among the prepared cups. Sprinkle the remaining streusel over the muffins"", ""Bake each pan until a cake tester comes out clean when inserted, about 20 minutes."", ""Remove from the oven and transfer tins to a wire rack to cool"", ""To make the glaze: Whisk together the milk and confectioner's sugar until a thick and smooth mixture is made."", ""Once muffins have cooled completely drizzle the milk glaze over the cupcakes."", ""These muffins will keep for 3-4 days after being glazed at room temperature in an airtight container. They can be frozen in an airtight container for 1-2 weeks before being glazed.""]",food52.com/recipes/22868-iced-coffee-cake-muffins,Gathered,"[""Cinnamon"", ""brown sugar"", ""All-purpose"", ""salt"", ""butter"", ""Pecans"", ""Batter"", ""butter"", ""All-purpose"", ""Baking powder"", ""Baking Soda"", ""Sour cream"", ""sugar"", ""eggs"", ""Milk"", ""sugar""]",Everyday,Vanilla/Cream
3183,Oatmeal Pie,"[""1 1/4 c. oatmeal"", ""1 1/2 c. sugar"", ""1 tsp. vanilla"", ""1 1/4 c. syrup"", ""3 eggs"", ""2 pie shells""]","[""Mix all ingredients and pour into pie shells. Bake at 350\u00b0 until set, about 35 to 45 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=57109,Gathered,"[""oatmeal"", ""sugar"", ""vanilla"", ""syrup"", ""eggs"", ""pie shells""]",Everyday,Vanilla/Cream
3189,Hawaiian Banana Bread,"[""2 c. sugar"", ""6 ripe bananas, mashed"", ""2 1/2 c. flour"", ""2 tsp. baking soda"", ""1 c. shortening"", ""4 eggs, well beaten"", ""1 tsp. salt""]","[""Preheat oven to 350\u00b0."", ""Grease two loaf pans."", ""Cream sugar and shortening."", ""Add bananas and eggs."", ""Sift flour, soda and salt. Add to mixture."", ""Do not overmix."", ""Bake in loaf pans 45 to 50 minutes."", ""You may add 1 cup walnuts if desired."", ""This recipe makes an unbelievably moist, delicious banana bread.""]",www.cookbooks.com/Recipe-Details.aspx?id=1062855,Gathered,"[""sugar"", ""bananas"", ""flour"", ""baking soda"", ""shortening"", ""eggs"", ""salt""]",Everyday,Other
3191,Ricotta Cake,"[""1 pkg. Duncan Hines butter cake mix"", ""16 oz. Ricotta cheese"", ""1 stick butter or oleo"", ""1/2 c. sugar (optional)"", ""3 eggs"", ""2 tsp. vanilla""]","[""Make Duncan Hines butter cake according to the directions and pour into a 9 x 13-inch greased and floured pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=441583,Gathered,"[""cake mix"", ""Ricotta cheese"", ""butter"", ""sugar"", ""eggs"", ""vanilla""]",Everyday,Vanilla/Cream
3195,Cream Scones,"[""1/3 c. margarine or butter"", ""1 3/4 c. all-purpose flour"", ""3 Tbsp. sugar"", ""2 1/2 tsp. baking powder"", ""1/2 tsp. salt"", ""1 egg, beaten"", ""1/2 c. currants or raisins"", ""4 to 6 Tbsp. half and half"", ""1 egg, beaten (for glazing)"", ""1/2 tsp. grated orange rind""]","[""Heat oven to 400\u00b0."", ""Cut margarine into flour, sugar, baking powder and salt until mixture resembles fine crumbs."", ""Stir in 1 egg, the currants, orange rind and just enough half and half so dough leaves side of bowl.\tTurn dough onto lightly floured surface and knead lightly ten times."", ""Roll 1/2-inch thick.""]",www.cookbooks.com/Recipe-Details.aspx?id=147757,Gathered,"[""margarine"", ""flour"", ""sugar"", ""baking powder"", ""salt"", ""egg"", ""currants"", ""egg"", ""orange rind""]",Everyday,Vanilla/Cream
3198,Quick Macaroni Dish,"[""1 small onion, chopped"", ""1 clove garlic, chopped"", ""2/3 c. celery, chopped"", ""2 Tbsp. fat"", ""1/2 to 1 lb. leftover meat, cut into 1/2-inch cubes"", ""1 (10 1/2 oz.) can condensed tomato soup"", ""1 1/4 c. water"", ""1 tsp. salt"", ""1/4 tsp. pepper"", ""8 oz. noodles or thin macaroni""]","[""Brown onion, garlic and celery in hot fat."", ""Add meat; brown lightly."", ""Add all remaining ingredients (except macaroni)."", ""Simmer 30 to 40 minutes."", ""Cook macaroni and drain."", ""Place on platter and pour sauce over macaroni."", ""Use Parmesan cheese, if desired, over all.""]",www.cookbooks.com/Recipe-Details.aspx?id=985745,Gathered,"[""onion"", ""clove garlic"", ""celery"", ""fat"", ""leftover meat"", ""tomato soup"", ""water"", ""salt"", ""pepper"", ""noodles""]",Everyday,Spiced
